date,product_name,category,quantity_sold,price
2025-03-04,Galaxy Ultra,Smartphone,7,2302.0
2025-03-04,Pixel Base,Smartphone,5,1759.0
2025-03-04,Pixel Pro,Smartphone,10,2263.0
2025-03-04,Pixel Ultra,Smartphone,4,321.0
2025-03-04,OnePlus Base,Smartphone,2,2232.0
2025-03-04,OnePlus Pro,Smartphone,5,1379.0
2025-03-04,OnePlus Ultra,Smartphone,12,1153.0
2025-03-04,Redmi Base,Smartphone,5,626.0
2025-03-04,Redmi Pro,Smartphone,11,974.0
2025-03-04,Redmi Ultra,Smartphone,5,2146.0
2025-03-04,MacBook Base,Laptop,1,2084.0
2025-03-04,MacBook Pro,Laptop,5,1661.0
2025-03-04,MacBook Ultra,Laptop,7,597.0
2025-03-04,XPS Base,Laptop,7,2170.0
2025-03-04,XPS Pro,Laptop,4,2068.0
2025-03-04,XPS Ultra,Laptop,3,744.0
2025-03-04,ThinkPad Base,Laptop,13,383.0
2025-03-04,ThinkPad Pro,Laptop,7,953.0
2025-03-04,ThinkPad Ultra,Laptop,5,1766.0
2025-03-04,ZenBook Base,Laptop,6,1377.0
2025-03-04,ZenBook Pro,Laptop,6,2263.0
2025-03-04,ZenBook Ultra,Laptop,3,1504.0
2025-03-04,Razer Blade Base,Laptop,6,635.0
2025-03-04,Razer Blade Pro,Laptop,5,1004.0
2025-03-04,Razer Blade Ultra,Laptop,3,299.0
2025-03-04,iPad Base,Tablet,17,2205.0
2025-03-04,iPad Pro,Tablet,8,426.0
2025-03-04,iPad Ultra,Tablet,13,504.0
2025-03-04,Galaxy Tab Base,Tablet,5,917.0
2025-03-04,Galaxy Tab Pro,Tablet,7,805.0
2025-03-04,Galaxy Tab Ultra,Tablet,4,845.0
2025-03-04,Surface Pro Base,Tablet,9,1607.0
2025-03-04,Surface Pro Pro,Tablet,11,696.0
2025-03-04,Surface Pro Ultra,Tablet,9,1817.0
2025-03-04,Lenovo Tab Base,Tablet,2,1572.0
2025-03-04,Lenovo Tab Pro,Tablet,2,625.0
2025-03-04,Lenovo Tab Ultra,Tablet,5,1255.0
2025-03-04,Sony,Headphones,15,1433.0
2025-03-04,Bose,Headphones,13,295.0
2025-03-04,AirPods,Headphones,11,578.0
2025-03-04,Sennheiser,Headphones,7,1069.0
2025-03-04,JBL,Headphones,4,2118.0
2025-03-04,Apple Watch,Smartwatch,5,1627.0
2025-03-04,Galaxy Watch,Smartwatch,5,121.0
2025-03-04,Garmin,Smartwatch,2,2358.0
2025-03-04,Fitbit,Smartwatch,7,2092.0
2025-03-04,Anker,Charger,27,538.0
2025-03-04,Belkin,Charger,18,692.0
2025-03-04,Samsung 45W,Charger,22,1606.0
2025-03-04,Apple 20W,Charger,40,1502.0
2025-03-04,Silicone Case,Accessory,43,1118.0
2025-03-04,USB-C Cable,Accessory,31,1047.0
2025-03-04,Screen Protector,Accessory,37,2340.0
2025-03-04,Power Bank,Accessory,30,2463.0
2025-03-04,Sony Alpha,Camera,6,2275.0
2025-03-04,Canon EOS,Camera,7,1816.0
2025-03-04,Fujifilm X,Camera,16,862.0
2025-03-04,Nikon Z,Camera,7,1671.0
2025-03-04,Samsung QLED,TV,16,1584.0
2025-03-04,LG OLED,TV,6,1579.0
2025-03-04,Sony Bravia,TV,5,2451.0
2025-03-04,TCL MiniLED,TV,3,2447.0
2025-03-04,PlayStation 5,Gaming Console,10,741.0
2025-03-04,Xbox Series X,Gaming Console,14,463.0
2025-03-04,Nintendo Switch,Gaming Console,5,153.0
2025-03-04,DJI Mavic,Drone,5,838.0
2025-03-04,DJI Mini,Drone,11,541.0
2025-03-04,Autel Robotics,Drone,4,2159.0
2025-03-04,Ryze Tello,Drone,11,636.0
2025-03-04,Meta Quest,VR Headset,4,459.0
2025-03-04,PlayStation VR,VR Headset,7,489.0
2025-03-04,Valve Index,VR Headset,12,343.0
2025-03-04,HP Reverb,VR Headset,9,401.0
2025-03-04,Marshall Emberton,Speaker,10,1222.0
2025-03-04,Sonos One,Speaker,3,1135.0
2025-03-04,JBL Boombox,Speaker,8,1631.0
2025-03-04,Bose SoundLink,Speaker,9,112.0
2025-03-04,BenQ 4K,Projector,13,1819.0
2025-03-04,Epson Home Cinema,Projector,10,213.0
2025-03-04,ViewSonic,Projector,14,1554.0
2025-03-04,Optoma,Projector,2,845.0
2025-03-05,iPhone Base,Smartphone,8,2162.0
2025-03-05,iPhone Pro,Smartphone,20,2219.0
2025-03-05,iPhone Ultra,Smartphone,12,1222.0
2025-03-05,Galaxy Base,Smartphone,14,673.0
2025-03-05,Galaxy Pro,Smartphone,11,1574.0
2025-03-05,Galaxy Ultra,Smartphone,4,635.0
2025-03-05,Pixel Base,Smartphone,3,2406.0
2025-03-05,Pixel Pro,Smartphone,12,1726.0
2025-03-05,Pixel Ultra,Smartphone,5,1758.0
2025-03-05,OnePlus Base,Smartphone,3,1323.0
2025-03-05,OnePlus Pro,Smartphone,10,486.0
2025-03-05,OnePlus Ultra,Smartphone,8,1100.0
2025-03-05,Redmi Base,Smartphone,8,2046.0
2025-03-05,Redmi Pro,Smartphone,15,1917.0
2025-03-05,Redmi Ultra,Smartphone,5,1689.0
2025-03-05,MacBook Base,Laptop,3,948.0
2025-03-05,MacBook Pro,Laptop,6,646.0
2025-03-05,MacBook Ultra,Laptop,11,2454.0
2025-03-05,XPS Base,Laptop,7,220.0
2025-03-05,XPS Pro,Laptop,4,1272.0
2025-03-05,XPS Ultra,Laptop,7,942.0
2025-03-05,ThinkPad Base,Laptop,20,1016.0
2025-03-05,ThinkPad Pro,Laptop,8,1720.0
2025-03-05,ThinkPad Ultra,Laptop,5,194.0
2025-03-05,ZenBook Base,Laptop,3,2460.0
2025-03-05,ZenBook Pro,Laptop,8,1821.0
2025-03-05,ZenBook Ultra,Laptop,3,1719.0
2025-03-05,Razer Blade Base,Laptop,6,1368.0
2025-03-05,Razer Blade Pro,Laptop,8,407.0
2025-03-05,Razer Blade Ultra,Laptop,5,2304.0
2025-03-05,iPad Base,Tablet,14,718.0
2025-03-05,iPad Pro,Tablet,8,167.0
2025-03-05,iPad Ultra,Tablet,8,2414.0
2025-03-05,Galaxy Tab Base,Tablet,3,1266.0
2025-03-05,Galaxy Tab Pro,Tablet,8,192.0
2025-03-05,Galaxy Tab Ultra,Tablet,5,2020.0
2025-03-05,Surface Pro Base,Tablet,4,652.0
2025-03-05,Surface Pro Pro,Tablet,7,1503.0
2025-03-05,Surface Pro Ultra,Tablet,8,2030.0
2025-03-05,Lenovo Tab Base,Tablet,4,2177.0
2025-03-05,Lenovo Tab Pro,Tablet,2,2272.0
2025-03-05,Lenovo Tab Ultra,Tablet,3,2141.0
2025-03-05,Sony,Headphones,13,1911.0
2025-03-05,Bose,Headphones,13,702.0
2025-03-05,AirPods,Headphones,3,2087.0
2025-03-05,Sennheiser,Headphones,4,583.0
2025-03-05,JBL,Headphones,3,327.0
2025-03-05,Apple Watch,Smartwatch,7,1110.0
2025-03-05,Galaxy Watch,Smartwatch,5,705.0
2025-03-05,Garmin,Smartwatch,3,184.0
2025-03-05,Fitbit,Smartwatch,13,2123.0
2025-03-05,Anker,Charger,26,494.0
2025-03-05,Belkin,Charger,57,206.0
2025-03-05,Samsung 45W,Charger,25,1125.0
2025-03-05,Apple 20W,Charger,40,242.0
2025-03-05,Silicone Case,Accessory,30,1817.0
2025-03-05,USB-C Cable,Accessory,30,1022.0
2025-03-05,Screen Protector,Accessory,38,1505.0
2025-03-05,Power Bank,Accessory,21,2178.0
2025-03-05,Sony Alpha,Camera,12,1648.0
2025-03-05,Canon EOS,Camera,6,1417.0
2025-03-05,Fujifilm X,Camera,12,1881.0
2025-03-05,Nikon Z,Camera,9,1104.0
2025-03-05,Samsung QLED,TV,13,1268.0
2025-03-05,LG OLED,TV,5,110.0
2025-03-05,Sony Bravia,TV,8,1913.0
2025-03-05,TCL MiniLED,TV,1,1652.0
2025-03-05,PlayStation 5,Gaming Console,8,1847.0
2025-03-05,Xbox Series X,Gaming Console,18,535.0
2025-03-05,Nintendo Switch,Gaming Console,2,2176.0
2025-03-05,DJI Mavic,Drone,5,1204.0
2025-03-05,DJI Mini,Drone,12,2125.0
2025-03-05,Autel Robotics,Drone,2,1690.0
2025-03-05,Ryze Tello,Drone,11,1762.0
2025-03-05,Meta Quest,VR Headset,2,2407.0
2025-03-05,PlayStation VR,VR Headset,12,533.0
2025-03-05,Valve Index,VR Headset,13,1594.0
2025-03-05,HP Reverb,VR Headset,11,771.0
2025-03-05,Marshall Emberton,Speaker,9,2453.0
2025-03-05,Sonos One,Speaker,2,790.0
2025-03-05,JBL Boombox,Speaker,7,1182.0
2025-03-05,Bose SoundLink,Speaker,13,1905.0
2025-03-05,BenQ 4K,Projector,10,2200.0
2025-03-05,Epson Home Cinema,Projector,11,1548.0
2025-03-05,ViewSonic,Projector,11,2038.0
2025-03-05,Optoma,Projector,2,2058.0
2025-03-06,iPhone Base,Smartphone,8,1621.0
2025-03-06,iPhone Pro,Smartphone,16,546.0
2025-03-06,iPhone Ultra,Smartphone,10,1959.0
2025-03-06,Galaxy Base,Smartphone,12,2097.0
2025-03-06,Galaxy Pro,Smartphone,10,2146.0
2025-03-06,Galaxy Ultra,Smartphone,8,1841.0
2025-03-06,Pixel Base,Smartphone,6,615.0
2025-03-06,Pixel Pro,Smartphone,8,2139.0
2025-03-06,Pixel Ultra,Smartphone,5,1473.0
2025-03-06,OnePlus Base,Smartphone,2,518.0
2025-03-06,OnePlus Pro,Smartphone,12,166.0
2025-03-06,OnePlus Ultra,Smartphone,11,889.0
2025-03-06,Redmi Base,Smartphone,4,2137.0
2025-03-06,Redmi Pro,Smartphone,18,1638.0
2025-03-06,Redmi Ultra,Smartphone,4,2357.0
2025-03-06,MacBook Base,Laptop,1,1109.0
2025-03-06,MacBook Pro,Laptop,3,582.0
2025-03-06,MacBook Ultra,Laptop,12,835.0
2025-03-06,XPS Base,Laptop,6,1200.0
2025-03-06,XPS Pro,Laptop,5,1266.0
2025-03-06,XPS Ultra,Laptop,2,198.0
2025-03-06,ThinkPad Base,Laptop,21,460.0
2025-03-06,ThinkPad Pro,Laptop,6,1857.0
2025-03-06,ThinkPad Ultra,Laptop,5,261.0
2025-03-06,ZenBook Base,Laptop,4,2000.0
2025-03-06,ZenBook Pro,Laptop,9,268.0
2025-03-06,ZenBook Ultra,Laptop,2,409.0
2025-03-06,Razer Blade Base,Laptop,6,124.0
2025-03-06,Razer Blade Pro,Laptop,14,1652.0
2025-03-06,Razer Blade Ultra,Laptop,4,703.0
2025-03-06,iPad Base,Tablet,13,1560.0
2025-03-06,iPad Pro,Tablet,8,1785.0
2025-03-06,iPad Ultra,Tablet,12,494.0
2025-03-06,Galaxy Tab Base,Tablet,3,1567.0
2025-03-06,Galaxy Tab Pro,Tablet,4,310.0
2025-03-06,Galaxy Tab Ultra,Tablet,5,1414.0
2025-03-06,Surface Pro Base,Tablet,7,2350.0
2025-03-06,Surface Pro Pro,Tablet,10,187.0
2025-03-06,Surface Pro Ultra,Tablet,9,1011.0
2025-03-06,Lenovo Tab Base,Tablet,3,2070.0
2025-03-06,Lenovo Tab Pro,Tablet,2,1257.0
2025-03-06,Lenovo Tab Ultra,Tablet,4,1750.0
2025-03-06,Sony,Headphones,14,1807.0
2025-03-06,Bose,Headphones,11,1659.0
2025-03-06,AirPods,Headphones,12,823.0
2025-03-06,Sennheiser,Headphones,2,2288.0
2025-03-06,JBL,Headphones,5,693.0
2025-03-06,Apple Watch,Smartwatch,6,2388.0
2025-03-06,Galaxy Watch,Smartwatch,4,659.0
2025-03-06,Garmin,Smartwatch,3,196.0
2025-03-06,Fitbit,Smartwatch,21,2395.0
2025-03-06,Anker,Charger,46,607.0
2025-03-06,Belkin,Charger,18,2392.0
2025-03-06,Samsung 45W,Charger,17,1552.0
2025-03-06,Apple 20W,Charger,33,400.0
2025-03-06,Silicone Case,Accessory,31,2288.0
2025-03-06,USB-C Cable,Accessory,32,386.0
2025-03-06,Screen Protector,Accessory,32,1743.0
2025-03-06,Power Bank,Accessory,26,375.0
2025-03-06,Sony Alpha,Camera,11,1630.0
2025-03-06,Canon EOS,Camera,5,1959.0
2025-03-06,Fujifilm X,Camera,9,174.0
2025-03-06,Nikon Z,Camera,9,209.0
2025-03-06,Samsung QLED,TV,8,731.0
2025-03-06,LG OLED,TV,4,1973.0
2025-03-06,Sony Bravia,TV,7,1831.0
2025-03-06,TCL MiniLED,TV,2,1880.0
2025-03-06,PlayStation 5,Gaming Console,11,2117.0
2025-03-06,Xbox Series X,Gaming Console,15,1423.0
2025-03-06,Nintendo Switch,Gaming Console,5,996.0
2025-03-06,DJI Mavic,Drone,4,1326.0
2025-03-06,DJI Mini,Drone,16,1422.0
2025-03-06,Autel Robotics,Drone,3,1965.0
2025-03-06,Ryze Tello,Drone,14,1829.0
2025-03-06,Meta Quest,VR Headset,6,2289.0
2025-03-06,PlayStation VR,VR Headset,8,1110.0
2025-03-06,Valve Index,VR Headset,14,2058.0
2025-03-06,HP Reverb,VR Headset,7,1445.0
2025-03-06,Marshall Emberton,Speaker,7,805.0
2025-03-06,Sonos One,Speaker,5,329.0
2025-03-06,JBL Boombox,Speaker,7,951.0
2025-03-06,Bose SoundLink,Speaker,17,551.0
2025-03-06,BenQ 4K,Projector,17,575.0
2025-03-06,Epson Home Cinema,Projector,8,1128.0
2025-03-06,ViewSonic,Projector,13,261.0
2025-03-06,Optoma,Projector,3,2002.0
2025-03-07,iPhone Base,Smartphone,8,1321.0
2025-03-07,iPhone Pro,Smartphone,9,2277.0
2025-03-07,iPhone Ultra,Smartphone,9,998.0
2025-03-07,Galaxy Base,Smartphone,9,660.0
2025-03-07,Galaxy Pro,Smartphone,13,1616.0
2025-03-07,Galaxy Ultra,Smartphone,8,492.0
2025-03-07,Pixel Base,Smartphone,6,1257.0
2025-03-07,Pixel Pro,Smartphone,5,440.0
2025-03-07,Pixel Ultra,Smartphone,5,823.0
2025-03-07,OnePlus Base,Smartphone,4,2195.0
2025-03-07,OnePlus Pro,Smartphone,11,886.0
2025-03-07,OnePlus Ultra,Smartphone,15,606.0
2025-03-07,Redmi Base,Smartphone,6,1791.0
2025-03-07,Redmi Pro,Smartphone,16,1905.0
2025-03-07,Redmi Ultra,Smartphone,4,2282.0
2025-03-07,MacBook Base,Laptop,1,203.0
2025-03-07,MacBook Pro,Laptop,6,1243.0
2025-03-07,MacBook Ultra,Laptop,11,777.0
2025-03-07,XPS Base,Laptop,9,301.0
2025-03-07,XPS Pro,Laptop,2,445.0
2025-03-07,XPS Ultra,Laptop,3,391.0
2025-03-07,ThinkPad Base,Laptop,18,609.0
2025-03-07,ThinkPad Pro,Laptop,5,1041.0
2025-03-07,ThinkPad Ultra,Laptop,7,1177.0
2025-03-07,ZenBook Base,Laptop,5,1794.0
2025-03-07,ZenBook Pro,Laptop,9,2373.0
2025-03-07,ZenBook Ultra,Laptop,3,1336.0
2025-03-07,Razer Blade Base,Laptop,4,1812.0
2025-03-07,Razer Blade Pro,Laptop,14,1998.0
2025-03-07,Razer Blade Ultra,Laptop,3,1426.0
2025-03-07,iPad Base,Tablet,13,149.0
2025-03-07,iPad Pro,Tablet,8,2370.0
2025-03-07,iPad Ultra,Tablet,12,1788.0
2025-03-07,Galaxy Tab Base,Tablet,5,1856.0
2025-03-07,Galaxy Tab Pro,Tablet,9,1178.0
2025-03-07,Galaxy Tab Ultra,Tablet,3,363.0
2025-03-07,Surface Pro Base,Tablet,6,2115.0
2025-03-07,Surface Pro Pro,Tablet,9,2176.0
2025-03-07,Surface Pro Ultra,Tablet,12,2333.0
2025-03-07,Lenovo Tab Base,Tablet,3,605.0
2025-03-07,Lenovo Tab Pro,Tablet,3,1824.0
2025-03-07,Lenovo Tab Ultra,Tablet,3,1252.0
2025-03-07,Sony,Headphones,14,403.0
2025-03-07,Bose,Headphones,18,2195.0
2025-03-07,AirPods,Headphones,11,1364.0
2025-03-07,Sennheiser,Headphones,6,244.0
2025-03-07,JBL,Headphones,3,154.0
2025-03-07,Apple Watch,Smartwatch,8,1094.0
2025-03-07,Galaxy Watch,Smartwatch,6,1768.0
2025-03-07,Garmin,Smartwatch,2,1681.0
2025-03-07,Fitbit,Smartwatch,13,2156.0
2025-03-07,Anker,Charger,50,1069.0
2025-03-07,Belkin,Charger,48,1306.0
2025-03-07,Samsung 45W,Charger,21,219.0
2025-03-07,Apple 20W,Charger,35,1853.0
2025-03-07,Silicone Case,Accessory,28,1713.0
2025-03-07,USB-C Cable,Accessory,19,1528.0
2025-03-07,Screen Protector,Accessory,30,2228.0
2025-03-07,Power Bank,Accessory,18,121.0
2025-03-07,Sony Alpha,Camera,11,598.0
2025-03-07,Canon EOS,Camera,6,1555.0
2025-03-07,Fujifilm X,Camera,14,807.0
2025-03-07,Nikon Z,Camera,16,660.0
2025-03-07,Samsung QLED,TV,9,2498.0
2025-03-07,LG OLED,TV,7,1552.0
2025-03-07,Sony Bravia,TV,5,572.0
2025-03-07,TCL MiniLED,TV,2,2500.0
2025-03-07,PlayStation 5,Gaming Console,8,1948.0
2025-03-07,Xbox Series X,Gaming Console,10,1435.0
2025-03-07,Nintendo Switch,Gaming Console,5,2352.0
2025-03-07,DJI Mavic,Drone,6,2067.0
2025-03-07,DJI Mini,Drone,15,1385.0
2025-03-07,Autel Robotics,Drone,4,491.0
2025-03-07,Ryze Tello,Drone,22,527.0
2025-03-07,Meta Quest,VR Headset,3,1812.0
2025-03-07,PlayStation VR,VR Headset,7,1316.0
2025-03-07,Valve Index,VR Headset,9,2209.0
2025-03-07,HP Reverb,VR Headset,7,815.0
2025-03-07,Marshall Emberton,Speaker,6,1954.0
2025-03-07,Sonos One,Speaker,5,2353.0
2025-03-07,JBL Boombox,Speaker,12,2287.0
2025-03-07,Bose SoundLink,Speaker,10,681.0
2025-03-07,BenQ 4K,Projector,11,1028.0
2025-03-07,Epson Home Cinema,Projector,11,1051.0
2025-03-07,ViewSonic,Projector,10,1671.0
2025-03-07,Optoma,Projector,3,878.0
2025-03-08,iPhone Base,Smartphone,9,1355.0
2025-03-08,iPhone Pro,Smartphone,12,678.0
2025-03-08,iPhone Ultra,Smartphone,20,1329.0
2025-03-08,Galaxy Base,Smartphone,19,164.0
2025-03-08,Galaxy Pro,Smartphone,16,875.0
2025-03-08,Galaxy Ultra,Smartphone,8,252.0
2025-03-08,Pixel Base,Smartphone,8,363.0
2025-03-08,Pixel Pro,Smartphone,13,1717.0
2025-03-08,Pixel Ultra,Smartphone,7,1912.0
2025-03-08,OnePlus Base,Smartphone,8,2207.0
2025-03-08,OnePlus Pro,Smartphone,12,2120.0
2025-03-08,OnePlus Ultra,Smartphone,12,1577.0
2025-03-08,Redmi Base,Smartphone,4,1689.0
2025-03-08,Redmi Pro,Smartphone,16,120.0
2025-03-08,Redmi Ultra,Smartphone,6,646.0
2025-03-08,MacBook Base,Laptop,5,1375.0
2025-03-08,MacBook Pro,Laptop,7,1425.0
2025-03-08,MacBook Ultra,Laptop,15,1958.0
2025-03-08,XPS Base,Laptop,12,1217.0
2025-03-08,XPS Pro,Laptop,7,808.0
2025-03-08,XPS Ultra,Laptop,11,2036.0
2025-03-08,ThinkPad Base,Laptop,17,1219.0
2025-03-08,ThinkPad Pro,Laptop,7,2409.0
2025-03-08,ThinkPad Ultra,Laptop,10,190.0
2025-03-08,ZenBook Base,Laptop,7,691.0
2025-03-08,ZenBook Pro,Laptop,17,1068.0
2025-03-08,ZenBook Ultra,Laptop,4,2398.0
2025-03-08,Razer Blade Base,Laptop,6,301.0
2025-03-08,Razer Blade Pro,Laptop,21,391.0
2025-03-08,Razer Blade Ultra,Laptop,6,1640.0
2025-03-08,iPad Base,Tablet,24,1126.0
2025-03-08,iPad Pro,Tablet,13,883.0
2025-03-08,iPad Ultra,Tablet,20,1261.0
2025-03-08,Galaxy Tab Base,Tablet,10,1845.0
2025-03-08,Galaxy Tab Pro,Tablet,12,282.0
2025-03-08,Galaxy Tab Ultra,Tablet,7,404.0
2025-03-08,Surface Pro Base,Tablet,9,351.0
2025-03-08,Surface Pro Pro,Tablet,15,1748.0
2025-03-08,Surface Pro Ultra,Tablet,15,892.0
2025-03-08,Lenovo Tab Base,Tablet,3,1625.0
2025-03-08,Lenovo Tab Pro,Tablet,4,629.0
2025-03-08,Lenovo Tab Ultra,Tablet,7,521.0
2025-03-08,Sony,Headphones,19,1258.0
2025-03-08,Bose,Headphones,26,1147.0
2025-03-08,AirPods,Headphones,15,954.0
2025-03-08,Sennheiser,Headphones,6,1373.0
2025-03-08,JBL,Headphones,3,2484.0
2025-03-08,Apple Watch,Smartwatch,9,766.0
2025-03-08,Galaxy Watch,Smartwatch,6,639.0
2025-03-08,Garmin,Smartwatch,6,786.0
2025-03-08,Fitbit,Smartwatch,18,1244.0
2025-03-08,Anker,Charger,52,1828.0
2025-03-08,Belkin,Charger,50,128.0
2025-03-08,Samsung 45W,Charger,47,2478.0
2025-03-08,Apple 20W,Charger,52,1143.0
2025-03-08,Silicone Case,Accessory,44,1514.0
2025-03-08,USB-C Cable,Accessory,45,814.0
2025-03-08,Screen Protector,Accessory,56,1707.0
2025-03-08,Power Bank,Accessory,29,789.0
2025-03-08,Sony Alpha,Camera,19,2412.0
2025-03-08,Canon EOS,Camera,11,1791.0
2025-03-08,Fujifilm X,Camera,14,237.0
2025-03-08,Nikon Z,Camera,16,468.0
2025-03-08,Samsung QLED,TV,14,1860.0
2025-03-08,LG OLED,TV,10,2146.0
2025-03-08,Sony Bravia,TV,5,1981.0
2025-03-08,TCL MiniLED,TV,3,815.0
2025-03-08,PlayStation 5,Gaming Console,10,587.0
2025-03-08,Xbox Series X,Gaming Console,26,587.0
2025-03-08,Nintendo Switch,Gaming Console,6,2025.0
2025-03-08,DJI Mavic,Drone,6,2165.0
2025-03-08,DJI Mini,Drone,27,2441.0
2025-03-08,Autel Robotics,Drone,3,895.0
2025-03-08,Ryze Tello,Drone,8,203.0
2025-03-08,Meta Quest,VR Headset,5,2040.0
2025-03-08,PlayStation VR,VR Headset,10,460.0
2025-03-08,Valve Index,VR Headset,11,1791.0
2025-03-08,HP Reverb,VR Headset,14,2014.0
2025-03-08,Marshall Emberton,Speaker,11,1502.0
2025-03-08,Sonos One,Speaker,4,1848.0
2025-03-08,JBL Boombox,Speaker,8,480.0
2025-03-08,Bose SoundLink,Speaker,19,401.0
2025-03-08,BenQ 4K,Projector,23,535.0
2025-03-08,Epson Home Cinema,Projector,13,2203.0
2025-03-08,ViewSonic,Projector,23,1963.0
2025-03-08,Optoma,Projector,2,820.0
2025-03-09,iPhone Base,Smartphone,5,1563.0
2025-03-09,iPhone Pro,Smartphone,16,1147.0
2025-03-09,iPhone Ultra,Smartphone,14,2328.0
2025-03-09,Galaxy Base,Smartphone,14,2331.0
2025-03-09,Galaxy Pro,Smartphone,17,759.0
2025-03-09,Galaxy Ultra,Smartphone,10,229.0
2025-03-09,Pixel Base,Smartphone,5,1818.0
2025-03-09,Pixel Pro,Smartphone,16,1890.0
2025-03-09,Pixel Ultra,Smartphone,6,520.0
2025-03-09,OnePlus Base,Smartphone,6,1942.0
2025-03-09,OnePlus Pro,Smartphone,14,2461.0
2025-03-09,OnePlus Ultra,Smartphone,18,1022.0
2025-03-09,Redmi Base,Smartphone,7,1189.0
2025-03-09,Redmi Pro,Smartphone,22,146.0
2025-03-09,Redmi Ultra,Smartphone,7,1523.0
2025-03-09,MacBook Base,Laptop,5,1568.0
2025-03-09,MacBook Pro,Laptop,8,1343.0
2025-03-09,MacBook Ultra,Laptop,17,1519.0
2025-03-09,XPS Base,Laptop,11,514.0
2025-03-09,XPS Pro,Laptop,7,1198.0
2025-03-09,XPS Ultra,Laptop,5,1398.0
2025-03-09,ThinkPad Base,Laptop,29,826.0
2025-03-09,ThinkPad Pro,Laptop,8,1061.0
2025-03-09,ThinkPad Ultra,Laptop,5,1130.0
2025-03-09,ZenBook Base,Laptop,6,1793.0
2025-03-09,ZenBook Pro,Laptop,10,107.0
2025-03-09,ZenBook Ultra,Laptop,4,1328.0
2025-03-09,Razer Blade Base,Laptop,5,1560.0
2025-03-09,Razer Blade Pro,Laptop,16,1137.0
2025-03-09,Razer Blade Ultra,Laptop,2,225.0
2025-03-09,iPad Base,Tablet,17,1512.0
2025-03-09,iPad Pro,Tablet,4,2460.0
2025-03-09,iPad Ultra,Tablet,9,144.0
2025-03-09,Galaxy Tab Base,Tablet,9,2236.0
2025-03-09,Galaxy Tab Pro,Tablet,11,965.0
2025-03-09,Galaxy Tab Ultra,Tablet,7,500.0
2025-03-09,Surface Pro Base,Tablet,7,621.0
2025-03-09,Surface Pro Pro,Tablet,14,433.0
2025-03-09,Surface Pro Ultra,Tablet,12,516.0
2025-03-09,Lenovo Tab Base,Tablet,2,642.0
2025-03-09,Lenovo Tab Pro,Tablet,5,131.0
2025-03-09,Lenovo Tab Ultra,Tablet,9,1278.0
2025-03-09,Sony,Headphones,17,746.0
2025-03-09,Bose,Headphones,20,1586.0
2025-03-09,AirPods,Headphones,15,1163.0
2025-03-09,Sennheiser,Headphones,3,726.0
2025-03-09,JBL,Headphones,5,2221.0
2025-03-09,Apple Watch,Smartwatch,6,1301.0
2025-03-09,Galaxy Watch,Smartwatch,4,1428.0
2025-03-09,Garmin,Smartwatch,3,407.0
2025-03-09,Fitbit,Smartwatch,29,698.0
2025-03-09,Anker,Charger,57,975.0
2025-03-09,Belkin,Charger,40,1270.0
2025-03-09,Samsung 45W,Charger,38,2468.0
2025-03-09,Apple 20W,Charger,72,853.0
2025-03-09,Silicone Case,Accessory,51,1768.0
2025-03-09,USB-C Cable,Accessory,39,1810.0
2025-03-09,Screen Protector,Accessory,45,2076.0
2025-03-09,Power Bank,Accessory,39,486.0
2025-03-09,Sony Alpha,Camera,20,1877.0
2025-03-09,Canon EOS,Camera,11,1915.0
2025-03-09,Fujifilm X,Camera,21,2466.0
2025-03-09,Nikon Z,Camera,20,897.0
2025-03-09,Samsung QLED,TV,15,169.0
2025-03-09,LG OLED,TV,10,1778.0
2025-03-09,Sony Bravia,TV,8,370.0
2025-03-09,TCL MiniLED,TV,6,1612.0
2025-03-09,PlayStation 5,Gaming Console,7,227.0
2025-03-09,Xbox Series X,Gaming Console,27,1771.0
2025-03-09,Nintendo Switch,Gaming Console,7,1781.0
2025-03-09,DJI Mavic,Drone,6,1082.0
2025-03-09,DJI Mini,Drone,16,1688.0
2025-03-09,Autel Robotics,Drone,4,1945.0
2025-03-09,Ryze Tello,Drone,20,2174.0
2025-03-09,Meta Quest,VR Headset,6,1976.0
2025-03-09,PlayStation VR,VR Headset,10,1233.0
2025-03-09,Valve Index,VR Headset,14,194.0
2025-03-09,HP Reverb,VR Headset,18,2321.0
2025-03-09,Marshall Emberton,Speaker,15,1340.0
2025-03-09,Sonos One,Speaker,5,1343.0
2025-03-09,JBL Boombox,Speaker,12,916.0
2025-03-09,Bose SoundLink,Speaker,16,212.0
2025-03-09,BenQ 4K,Projector,23,1854.0
2025-03-09,Epson Home Cinema,Projector,10,1522.0
2025-03-09,ViewSonic,Projector,15,1563.0
2025-03-09,Optoma,Projector,2,117.0
2025-03-10,iPhone Base,Smartphone,7,1089.0
2025-03-10,iPhone Pro,Smartphone,17,2325.0
2025-03-10,iPhone Ultra,Smartphone,9,1671.0
2025-03-10,Galaxy Base,Smartphone,13,1438.0
2025-03-10,Galaxy Pro,Smartphone,9,768.0
2025-03-10,Galaxy Ultra,Smartphone,4,1150.0
2025-03-10,Pixel Base,Smartphone,6,1083.0
2025-03-10,Pixel Pro,Smartphone,11,1650.0
2025-03-10,Pixel Ultra,Smartphone,7,1940.0
2025-03-10,OnePlus Base,Smartphone,3,559.0
2025-03-10,OnePlus Pro,Smartphone,12,1015.0
